"filename","textType","year","tokens","adverbials_raw","modals_raw","connectives_raw","argumentativeMarkers_raw","subjectiveNegative_raw","subjectivePositive_raw","subjectiveMarkers_raw","morphComplexity","synComplexity","overallComplexity","adverbials","modals","connectives","argumentativeMarkers","subjectiveNegative","subjectivePositive","subjectiveMarkers"
"opinion2014.19071121.txt","opinion",2014,4961,6,11,62,79,1,3,4,-0.960244728969407,0.932633748026052,-7.01869382501018,1.20943358193913,2.21729490022173,12.4974803467043,15.9242088288651,0.201572263656521,0.604716790969563,0.806289054626083
"opinion2014.19074787.txt","opinion",2014,4011,2,6,52,60,0,5,5,-0.957487555698089,0.938013437039175,-2.39610994430613,0.49862877088008,1.49588631264024,12.9643480428821,14.9588631264024,0,1.2465719272002,1.2465719272002
"opinion2014.19088409.txt","opinion",2014,6065,5,27,97,129,0,1,1,-0.959993159966258,0.937813061692367,-3.13958632132406,0.824402308326463,4.4517724649629,15.9934047815334,21.2695795548228,0,0.164880461665293,0.164880461665293
"opinion2014.19113784.txt","opinion",2014,4004,2,13,65,80,0,5,5,-0.960316519719262,0.940201300950896,-3.08477529915341,0.4995004995005,3.24675324675325,16.2337662337662,19.98001998002,0,1.24875124875125,1.24875124875125
"opinion2014.19113802.txt","opinion",2014,4949,4,9,60,73,2,0,2,-0.956438593048569,0.93577785773598,-1.35348299769369,0.808244089715094,1.81854920185896,12.1236613457264,14.7504546373005,0.404122044857547,0,0.404122044857547
"opinion2014.19113812.txt","opinion",2014,4530,3,29,56,88,1,2,3,-0.959256363782154,0.938803788791917,-2.88751954796703,0.662251655629139,6.40176600441501,12.3620309050773,19.4260485651214,0.22075055187638,0.441501103752759,0.662251655629139
"opinion2014.19117065.txt","opinion",2014,5279,6,8,92,106,2,2,4,-0.956870497857969,0.931373891578726,-7.82329573300122,1.13657889751847,1.51543853002463,17.4275430952832,20.0795605228263,0.378859632506156,0.378859632506156,0.757719265012313
"opinion2014.19133316.txt","opinion",2014,4469,6,9,64,79,1,2,3,-0.954501929002026,0.938054466246992,-0.033343588399629,1.34258223316178,2.01387334974267,14.3208771537257,17.6773327366301,0.223763705526964,0.447527411053927,0.671291116580891
"opinion2014.19133323.txt","opinion",2014,4408,1,12,55,68,4,3,7,-0.956459379397184,0.938269527565203,-0.747867330666918,0.226860254083485,2.72232304900181,12.4773139745917,15.426497277677,0.907441016333938,0.680580762250454,1.58802177858439
"opinion2014.19133525.txt","opinion",2014,4667,2,10,53,65,0,1,1,-0.959885889168711,0.940366167937594,-0.740357924826083,0.428540818512963,2.14270409256482,11.3563316905935,13.9275766016713,0,0.214270409256482,0.214270409256482
"opinion2014.19155297.txt","opinion",2014,4804,4,12,70,86,0,2,2,-0.95565639677231,0.934866487643845,-1.30653501411248,0.832639467110741,2.49791840133222,14.571190674438,17.9017485428809,0,0.416319733555371,0.416319733555371
"opinion2014.19155306.txt","opinion",2014,4006,6,12,61,79,0,2,2,-0.959646682351641,0.938982048779824,-2.78971305768061,1.49775336994508,2.99550673989016,15.2271592611083,19.7204193709436,0,0.499251123315028,0.499251123315028
"opinion2014.19155314.txt","opinion",2014,5053,2,16,61,79,4,4,8,-0.948556409081963,0.927233903316969,-1.53053305542412,0.39580447259054,3.16643578072432,12.0720364140115,15.6342766673263,0.79160894518108,0.79160894518108,1.58321789036216
"opinion2014.19155917.txt","opinion",2014,4219,9,22,47,78,0,0,0,-0.956033258593569,0.934571796144324,-2.03148213763473,2.13320692107134,5.21450580706329,11.140080587817,18.4877933159516,0,0,0
"opinion2014.19157682.txt","opinion",2014,4418,6,19,45,70,1,6,7,-0.960852100644356,0.93936628876041,-3.72428466740052,1.35808057944771,4.30058850158443,10.1856043458579,15.84427342689,0.226346763241286,1.35808057944771,1.584427342689
"opinion2014.19160972.txt","opinion",2014,4604,0,10,47,57,0,1,1,-0.961053936331145,0.936387159979764,-5.48275253900542,0,2.17202432667246,10.2085143353606,12.380538662033,0,0.217202432667246,0.217202432667246
"opinion2014.19161397.txt","opinion",2014,5635,8,9,67,84,2,13,15,-0.957047090608087,0.940283162766021,-0.58644409375963,1.41969831410825,1.59716060337178,11.8899733806566,14.9068322981366,0.354924578527063,2.30700976042591,2.66193433895297
